dstport,protocol,tag
27975,17,SV_P3
50604,6,SV_P3
41430,17,sv_P2
63017,6,email
14211,17,sv_P4
494,6,sv_P4
51079,17,email
29097,6,sv_P5
37070,6,sv_P1
59690,17,SV_P3
63678,17,sv_P4
18676,6,sv_P5
25786,17,email
33773,6,sv_P1
28537,6,SV_P3
7358,17,email
1828,6,sv_P2
32623,6,sv_P1
56357,6,SV_P3
24611,17,sv_P4
63040,17,email
47792,6,SV_P3
17890,17,email
54376,6,SV_P3
19967,17,sv_P1
4928,6,SV_P3
63734,6,SV_P3
21781,6,email
60126,6,sv_P5
60088,17,sv_P5
42414,6,sv_P2
1302,6,sv_P4
56760,17,email
58009,17,sv_P4
26745,6,email
5296,17,sv_P1
12483,17,email
61877,6,sv_P1
48411,17,email
44306,6,sv_P4
41158,17,sv_P1
20399,17,sv_P5
2152,6,email
64784,17,sv_P5
45732,17,sv_P2
48763,17,sv_P1
3442,17,sv_P4
65059,6,sv_P2
22254,6,sv_P1
15474,6,sv_P5
22192,6,sv_P5
56977,6,SV_P3
45493,6,sv_P1
33759,6,sv_P4
12940,6,sv_P2
36285,6,sv_P1
21087,17,sv_P5
7903,17,sv_P4
56896,17,SV_P3
27688,17,sv_P5
60197,6,email
52237,6,sv_P5
60928,6,sv_P1
12204,17,sv_P2
34686,17,SV_P3
46021,17,sv_P2
11225,6,sv_P2
4904,17,sv_P1
23027,17,SV_P3
49659,17,sv_P2
7529,6,sv_P2
870,6,sv_P5
29419,17,sv_P4
44524,6,sv_P1
27068,6,sv_P5
24167,6,sv_P2
12423,17,sv_P2
26929,6,sv_P1
20540,6,sv_P1
53814,17,SV_P3
59430,17,sv_P5
11351,6,sv_P5
50640,17,sv_P5
29027,17,sv_P5
58633,6,sv_P2
20512,17,SV_P3
4471,6,sv_P2
22298,6,sv_P2
1642,6,sv_P4
64840,17,sv_P2
61545,6,email
24739,17,sv_P2
55402,6,sv_P4
62448,17,sv_P4
50841,6,sv_P2
47796,17,SV_P3
13523,6,sv_P1
16365,17,sv_P4
31976,6,SV_P3
21593,6,sv_P1
6271,17,sv_P1
4833,17,sv_P4
10285,6,sv_P4
37485,17,SV_P3
18533,6,email
7264,6,sv_P4
59053,6,sv_P1
17903,6,email
56821,6,sv_P2
25512,17,SV_P3
31711,6,sv_P2
498,17,sv_P1
46098,17,SV_P3
27455,6,SV_P3
57616,17,sv_P1
2006,17,sv_P1
9461,6,email
50673,17,sv_P4
2923,6,SV_P3
46032,6,SV_P3
50802,6,sv_P4
19971,17,sv_P2
41177,17,email
2093,6,sv_P4
31934,17,sv_P2
27022,6,sv_P5
63584,6,sv_P2
60555,17,sv_P1
2522,17,sv_P4
53681,6,SV_P3
32832,6,sv_P5
12983,17,sv_P1
39550,17,sv_P5
57820,17,sv_P1
21278,17,sv_P1
8721,6,email
28831,17,sv_P5
43570,17,sv_P1
51932,6,email
37383,17,sv_P4
62088,6,email
28687,6,sv_P5
49225,6,sv_P1
7829,17,email
36458,6,sv_P5
57014,17,SV_P3
56362,17,SV_P3
12575,17,sv_P5
9799,6,SV_P3
46367,17,sv_P1
14617,17,sv_P2
60244,17,sv_P2
49567,6,sv_P2
2076,17,SV_P3
31107,6,sv_P2
52037,6,sv_P5
1651,17,sv_P5
59465,6,sv_P5
55785,6,SV_P3
3935,6,sv_P4
44168,17,sv_P4
2838,6,sv_P2
48610,17,sv_P1
11624,17,SV_P3
56842,6,sv_P5
22721,17,sv_P5
58407,17,SV_P3
62530,6,sv_P5
49604,6,sv_P2
28191,6,email
13046,17,SV_P3
11185,6,sv_P4
13173,17,sv_P2
23461,6,sv_P4
430,6,sv_P5
26728,6,sv_P4
2452,6,sv_P2
42108,6,email
7036,17,sv_P1
11955,17,SV_P3
43602,6,sv_P1
14560,6,email
1118,6,sv_P2
24784,6,sv_P1
16984,17,sv_P2
54937,6,sv_P2
46275,6,sv_P4
57942,17,sv_P2
24778,6,sv_P5
58716,17,sv_P5
1926,6,sv_P5
9303,6,SV_P3
24220,6,sv_P4
62127,17,sv_P5
24078,6,sv_P4
56803,6,sv_P1
20737,17,SV_P3
26134,6,sv_P5
13372,6,sv_P5
1445,17,SV_P3
52297,17,sv_P2
61990,6,sv_P2
23939,6,SV_P3
42539,6,sv_P4
13211,17,sv_P4
38453,17,sv_P1
47145,17,sv_P4
21121,17,sv_P5
60547,17,sv_P5
47001,17,sv_P4
11009,17,sv_P5
48207,6,sv_P5
5618,17,sv_P5
49959,6,SV_P3
52136,6,sv_P1
47498,6,sv_P1
3764,17,SV_P3
35599,6,sv_P1
28352,17,email
31321,6,sv_P1
37000,6,sv_P2
64790,6,email
41214,17,sv_P2
41231,6,sv_P2
37473,6,sv_P1
18721,6,email
64709,6,sv_P1
26082,6,sv_P1
34341,6,sv_P2
38723,6,sv_P4
40124,17,sv_P1
56698,17,sv_P4
52930,17,sv_P4
60815,17,sv_P1
12338,17,email
56772,6,sv_P1
37307,6,email
3847,6,SV_P3
20213,6,sv_P5
19767,6,sv_P2
17208,17,SV_P3
49432,17,sv_P1
25067,6,sv_P4
19618,6,sv_P1
38753,17,sv_P1
54667,6,SV_P3
61771,17,sv_P5
47296,6,sv_P1
30534,6,sv_P1
30567,17,email
53453,6,sv_P4
12707,6,email
60017,17,sv_P2
21749,17,email
51742,6,SV_P3
26097,6,sv_P2
58643,6,sv_P1
59049,17,sv_P4
5609,17,sv_P1
30293,17,SV_P3
40521,6,email
5895,6,sv_P2
39963,6,sv_P2
3209,17,email
44072,17,sv_P2
42785,17,sv_P1
46584,6,email
4527,17,sv_P2
59142,17,email
5515,6,sv_P1
16900,17,email
52359,6,sv_P4
43287,6,SV_P3
57451,6,sv_P1
30422,17,sv_P2
4001,6,email
27372,17,sv_P1
60235,17,sv_P1
40975,17,SV_P3
30051,6,email
59569,6,sv_P5
43720,6,sv_P4
23496,17,sv_P4
56238,17,sv_P1
65431,6,sv_P1
46708,6,sv_P1
42756,17,sv_P4
62011,17,sv_P4
630,6,sv_P4
9605,17,sv_P1
27666,17,SV_P3
37076,6,sv_P4
19891,6,sv_P1
63025,17,sv_P5
59323,6,sv_P4
61083,17,email
30761,6,sv_P4
401,6,SV_P3
31834,6,sv_P5
60647,17,sv_P5
33209,6,sv_P5
53451,17,email
1974,6,sv_P1
38580,17,sv_P5
30694,17,sv_P1
35403,6,sv_P1
37524,17,sv_P4
40181,17,sv_P5
3022,17,sv_P5
47196,6,sv_P5
10871,6,sv_P2
13422,6,sv_P4
42326,6,sv_P2
47128,6,sv_P2
1209,17,sv_P5
20480,17,SV_P3
26461,17,sv_P4
26328,6,sv_P4
13251,17,email
34026,17,email
12798,17,sv_P2
18538,6,sv_P5
48875,6,sv_P4
22136,6,email
40124,6,sv_P5
36219,17,sv_P1
3649,17,sv_P2
1154,17,SV_P3
21523,6,sv_P5
60448,6,sv_P5
60095,6,sv_P1
40319,17,sv_P5
53550,6,sv_P1
26908,6,SV_P3
26015,17,sv_P4
50593,6,sv_P1
59301,17,SV_P3
35854,17,sv_P1
35834,6,sv_P5
35874,17,sv_P4
33499,17,sv_P5
21765,17,sv_P1
46334,6,email
61124,17,sv_P4
24306,17,sv_P2
21249,17,email
5711,6,sv_P2
53282,17,sv_P1
11037,6,SV_P3
6418,17,sv_P2
35499,6,SV_P3
19633,17,email
34664,6,sv_P1
16247,17,email
55775,17,sv_P4
16138,6,sv_P4
36679,6,email
1187,17,sv_P2
25422,6,sv_P5
34068,6,email
14902,17,sv_P2
38107,6,email
54340,17,sv_P1
60550,17,sv_P4
29255,17,sv_P4
35975,17,sv_P4
59992,6,email
56171,6,email
64784,17,sv_P2
11458,17,sv_P4
27511,6,sv_P4
2736,6,sv_P1
3741,6,SV_P3
38845,17,sv_P2
28509,6,SV_P3
44209,6,sv_P4
32573,6,SV_P3
14786,17,sv_P2
1151,17,sv_P2
45813,6,sv_P1
64230,17,email
25170,6,SV_P3
42939,17,SV_P3
15077,17,sv_P2
49881,17,sv_P5
57532,17,sv_P4
35000,6,sv_P2
18359,6,sv_P5
1015,6,sv_P5
20288,17,sv_P5
42191,17,sv_P5
58461,6,sv_P2
3417,6,sv_P1
52625,6,sv_P4
42144,17,sv_P4
57780,6,email
23637,17,sv_P2
264,6,sv_P4
11806,6,sv_P4
7582,17,sv_P1
31114,6,sv_P4
37736,6,SV_P3
54006,17,sv_P1
11033,6,sv_P5
14763,17,sv_P2
61612,6,sv_P1
30364,6,SV_P3
19247,6,sv_P1
57062,17,sv_P1
40699,6,sv_P1
2823,6,sv_P5
20907,6,sv_P4
7167,6,email
40733,6,sv_P4
38194,6,sv_P2
50866,6,SV_P3
24476,17,sv_P5
64720,17,sv_P1
15191,17,sv_P1
2183,17,sv_P1
47520,6,sv_P1
18464,6,sv_P5
36314,6,sv_P5
12144,6,sv_P2
63719,17,email
54565,17,sv_P5
64085,6,sv_P4
56597,17,sv_P4
61110,17,sv_P1
22451,17,sv_P5
40896,17,sv_P1
20725,17,SV_P3
34180,17,sv_P4
57685,17,SV_P3
47257,6,sv_P5
28794,6,sv_P5
61146,17,sv_P1
28032,6,SV_P3
14842,17,SV_P3
11767,6,sv_P2
18575,17,sv_P4
27068,6,sv_P1
751,6,SV_P3
13632,6,SV_P3
37812,6,SV_P3
26889,6,SV_P3
30621,17,sv_P4
58770,6,sv_P1
26647,17,sv_P5
38984,17,sv_P4
7226,6,sv_P5
58470,17,email
41196,6,sv_P1
49625,17,SV_P3
39276,17,sv_P4
61156,17,SV_P3
59463,17,sv_P5
55644,6,sv_P1
54182,6,sv_P2
58043,6,sv_P2
7729,17,SV_P3
46708,17,sv_P4
3944,17,sv_P5
53910,17,SV_P3
40886,17,SV_P3
18141,6,sv_P4
40091,6,sv_P2
40580,17,email
37563,6,email
5167,6,SV_P3
31318,17,sv_P5
27241,17,sv_P1
19031,17,sv_P2
15427,17,sv_P4
30333,6,sv_P4
58935,6,sv_P5
37727,6,SV_P3
17973,17,sv_P5
2244,6,email
56687,17,email
4431,17,sv_P1
19783,6,email
37173,6,sv_P4
60441,6,sv_P1
12924,6,SV_P3
7112,6,sv_P1
39473,17,sv_P5
52029,6,sv_P2
57898,6,sv_P4
32151,6,sv_P4
52231,6,sv_P1
61417,17,sv_P4
49577,17,sv_P4
33257,17,sv_P4
17487,17,sv_P1
55046,6,SV_P3
63120,6,sv_P5
41317,17,sv_P4
15821,6,SV_P3
5553,6,sv_P2
4147,17,SV_P3
30316,17,email
17490,6,SV_P3
5258,17,sv_P4
15313,17,sv_P2
58400,6,email
31299,6,sv_P4
30193,17,email
55541,6,email
40393,17,email
28745,17,sv_P1
51800,6,SV_P3
30308,17,sv_P1
54836,6,SV_P3
19487,6,sv_P4
36151,17,sv_P4
28393,6,sv_P4
28305,17,sv_P2
47848,6,sv_P5
31165,6,email
38300,17,sv_P1
15614,17,sv_P2
2654,17,email
12879,6,sv_P4
45490,17,sv_P5
44645,6,email
12648,6,email
45018,17,sv_P2
30927,6,sv_P1
11110,6,sv_P2
53774,17,sv_P5
